country,year,sex,age,suicides_no,population,suicides/100k_pop,country-year,_gdp_for_year__$_,gdp_for_capita_$,generation
Portugal,2003,female,15-24 years,11,672993,1.63,Portugal2003,164964195260,16671,Millenials
Portugal,2003,female,5-14 years,0,544037,0.0,Portugal2003,164964195260,16671,Millenials
Portugal,2003,male,5-14 years,0,573940,0.0,Portugal2003,164964195260,16671,Millenials
Portugal,2007,female,75+ years,62,525914,11.79,Portugal2007,240169336162,24003,Silent
Portugal,2007,male,25-34 years,71,786823,9.02,Portugal2007,240169336162,24003,Generation X
Portugal,2007,female,55-74 years,101,1211662,8.34,Portugal2007,240169336162,24003,Silent
Portugal,2007,female,35-54 years,75,1535559,4.88,Portugal2007,240169336162,24003,Boomers
Portugal,2007,male,15-24 years,26,623691,4.17,Portugal2007,240169336162,24003,Millenials
Portugal,2007,female,25-34 years,18,799081,2.25,Portugal2007,240169336162,24003,Generation X
Portugal,2007,female,15-24 years,11,600807,1.83,Portugal2007,240169336162,24003,Millenials
Portugal,2007,female,5-14 years,2,541722,0.37,Portugal2007,240169336162,24003,Generation Z
Portugal,2007,male,5-14 years,0,571430,0.0,Portugal2007,240169336162,24003,Generation Z
Portugal,2008,female,75+ years,58,542185,10.7,Portugal2008,262007590450,26121,Silent
Portugal,2008,male,25-34 years,75,772208,9.71,Portugal2008,262007590450,26121,Generation X
Portugal,2008,female,55-74 years,98,1222971,8.01,Portugal2008,262007590450,26121,Silent
Portugal,2008,male,15-24 years,27,610336,4.42,Portugal2008,262007590450,26121,Millenials
Portugal,2008,female,35-54 years,64,1552092,4.12,Portugal2008,262007590450,26121,Boomers
Portugal,2008,female,25-34 years,17,786674,2.16,Portugal2008,262007590450,26121,Generation X
Portugal,2008,female,15-24 years,7,589161,1.19,Portugal2008,262007590450,26121,Millenials
Portugal,2008,male,5-14 years,2,569683,0.35,Portugal2008,262007590450,26121,Generation Z
Portugal,2008,female,5-14 years,0,540184,0.0,Portugal2008,262007590450,26121,Generation Z
Portugal,2009,female,75+ years,58,557541,10.4,Portugal2009,243745748819,24254,Silent
Portugal,2009,male,25-34 years,74,752496,9.83,Portugal2009,243745748819,24254,Generation X
Portugal,2009,male,15-24 years,41,597960,6.86,Portugal2009,243745748819,24254,Millenials
Portugal,2009,female,55-74 years,74,1234820,5.99,Portugal2009,243745748819,24254,Silent
Portugal,2009,female,35-54 years,66,1570466,4.2,Portugal2009,243745748819,24254,Boomers
Portugal,2009,female,25-34 years,16,769405,2.08,Portugal2009,243745748819,24254,Generation X
Portugal,2009,female,15-24 years,8,578987,1.38,Portugal2009,243745748819,24254,Millenials
Portugal,2009,male,5-14 years,1,567117,0.18,Portugal2009,243745748819,24254,Generation Z
Portugal,2009,female,5-14 years,0,539032,0.0,Portugal2009,243745748819,24254,Generation Z
Portugal,2010,female,75+ years,64,576570,11.1,Portugal2010,238303443425,23673,Silent
Portugal,2010,male,25-34 years,58,726634,7.98,Portugal2010,238303443425,23673,Generation X
Portugal,2010,female,55-74 years,89,1247958,7.13,Portugal2010,238303443425,23673,Silent
Portugal,2010,male,15-24 years,27,587910,4.59,Portugal2010,238303443425,23673,Millenials
Portugal,2010,female,35-54 years,72,1588670,4.53,Portugal2010,238303443425,23673,Generation X
Portugal,2010,female,25-34 years,27,746475,3.62,Portugal2010,238303443425,23673,Generation X
Portugal,2010,female,15-24 years,12,570703,2.1,Portugal2010,238303443425,23673,Millenials
Portugal,2010,female,5-14 years,1,536374,0.19,Portugal2010,238303443425,23673,Generation Z
Portugal,2010,male,5-14 years,1,563727,0.18,Portugal2010,238303443425,23673,Generation Z
Portugal,2011,male,25-34 years,64,696595,9.19,Portugal2011,244895101712,24337,Millenials
Portugal,2011,female,75+ years,43,596657,7.21,Portugal2011,244895101712,24337,Silent
Portugal,2011,female,55-74 years,80,1258617,6.36,Portugal2011,244895101712,24337,Boomers
Portugal,2011,female,35-54 years,76,1603401,4.74,Portugal2011,244895101712,24337,Generation X
Portugal,2011,male,15-24 years,15,580769,2.58,Portugal2011,244895101712,24337,Millenials
Portugal,2011,female,25-34 years,15,719014,2.09,Portugal2011,244895101712,24337,Millenials
Portugal,2011,female,15-24 years,9,564521,1.59,Portugal2011,244895101712,24337,Millenials
Portugal,2011,male,5-14 years,2,558039,0.36,Portugal2011,244895101712,24337,Generation Z
Portugal,2011,female,5-14 years,0,531246,0.0,Portugal2011,244895101712,24337,Generation Z
Portugal,2012,female,75+ years,62,610698,10.15,Portugal2012,216368178659,21573,Silent
Portugal,2012,male,25-34 years,59,665893,8.86,Portugal2012,216368178659,21573,Millenials
Portugal,2012,female,55-74 years,84,1268923,6.62,Portugal2012,216368178659,21573,Boomers
Portugal,2012,male,15-24 years,26,573583,4.53,Portugal2012,216368178659,21573,Millenials
Portugal,2012,female,35-54 years,54,1613054,3.35,Portugal2012,216368178659,21573,Generation X
Portugal,2012,female,15-24 years,8,557669,1.43,Portugal2012,216368178659,21573,Millenials
Portugal,2012,female,25-34 years,9,689005,1.31,Portugal2012,216368178659,21573,Millenials
Portugal,2012,male,5-14 years,1,551120,0.18,Portugal2012,216368178659,21573,Generation Z
Portugal,2012,female,5-14 years,0,524974,0.0,Portugal2012,216368178659,21573,Generation Z
Portugal,2013,male,25-34 years,62,638768,9.71,Portugal2013,226073492966,22641,Millenials
Portugal,2013,female,75+ years,58,622105,9.32,Portugal2013,226073492966,22641,Silent
Portugal,2013,female,55-74 years,95,1281422,7.41,Portugal2013,226073492966,22641,Boomers
Portugal,2013,female,35-54 years,63,1615851,3.9,Portugal2013,226073492966,22641,Generation X
Portugal,2013,male,15-24 years,20,566585,3.53,Portugal2013,226073492966,22641,Millenials
Portugal,2013,female,25-34 years,20,661074,3.03,Portugal2013,226073492966,22641,Millenials
Portugal,2013,female,15-24 years,5,550397,0.91,Portugal2013,226073492966,22641,Millenials
Portugal,2013,female,5-14 years,0,518597,0.0,Portugal2013,226073492966,22641,Generation Z
Portugal,2013,male,5-14 years,0,545207,0.0,Portugal2013,226073492966,22641,Generation Z
Portugal,2014,female,75+ years,67,633908,10.57,Portugal2014,229629822122,23091,Silent
Portugal,2014,male,25-34 years,65,617765,10.52,Portugal2014,229629822122,23091,Millenials
Portugal,2014,female,55-74 years,105,1294186,8.11,Portugal2014,229629822122,23091,Boomers
Portugal,2014,female,35-54 years,95,1613721,5.89,Portugal2014,229629822122,23091,Generation X
Portugal,2014,male,15-24 years,28,562495,4.98,Portugal2014,229629822122,23091,Millenials
Portugal,2014,female,25-34 years,21,638072,3.29,Portugal2014,229629822122,23091,Millenials
Portugal,2014,female,15-24 years,8,545684,1.47,Portugal2014,229629822122,23091,Millenials
Portugal,2014,female,5-14 years,2,511478,0.39,Portugal2014,229629822122,23091,Generation Z
Portugal,2014,male,5-14 years,0,537929,0.0,Portugal2014,229629822122,23091,Generation Z
Puerto Rico,1985,male,35-54 years,70,322500,21.71,Puerto Rico1985,20289200000,6582,Silent
Puerto Rico,1985,male,25-34 years,43,235800,18.24,Puerto Rico1985,20289200000,6582,Boomers
Puerto Rico,1985,male,15-24 years,28,321500,8.71,Puerto Rico1985,20289200000,6582,Generation X
Puerto Rico,1985,female,75+ years,4,53900,7.42,Puerto Rico1985,20289200000,6582,G.I. Generation
Puerto Rico,1985,female,55-74 years,11,214700,5.12,Puerto Rico1985,20289200000,6582,G.I. Generation
Puerto Rico,1985,female,25-34 years,8,267500,2.99,Puerto Rico1985,20289200000,6582,Boomers
Puerto Rico,1985,female,35-54 years,8,361600,2.21,Puerto Rico1985,20289200000,6582,Silent
Puerto Rico,1985,female,15-24 years,3,336300,0.89,Puerto Rico1985,20289200000,6582,Generation X
Puerto Rico,1985,male,5-14 years,2,368000,0.54,Puerto Rico1985,20289200000,6582,Generation X
Puerto Rico,1985,female,5-14 years,1,353200,0.28,Puerto Rico1985,20289200000,6582,Generation X
Puerto Rico,1986,male,35-54 years,94,342800,27.42,Puerto Rico1986,22009300000,7002,Silent
Puerto Rico,1986,male,25-34 years,60,241300,24.87,Puerto Rico1986,22009300000,7002,Boomers
Puerto Rico,1986,female,75+ years,4,58800,6.8,Puerto Rico1986,22009300000,7002,G.I. Generation
Puerto Rico,1986,male,15-24 years,18,343800,5.24,Puerto Rico1986,22009300000,7002,Generation X
Puerto Rico,1986,female,35-54 years,16,392500,4.08,Puerto Rico1986,22009300000,7002,Silent
Puerto Rico,1986,female,55-74 years,7,225300,3.11,Puerto Rico1986,22009300000,7002,G.I. Generation
Puerto Rico,1986,female,25-34 years,8,271700,2.94,Puerto Rico1986,22009300000,7002,Boomers
Puerto Rico,1986,female,15-24 years,3,339700,0.88,Puerto Rico1986,22009300000,7002,Generation X
Puerto Rico,1986,male,5-14 years,1,345800,0.29,Puerto Rico1986,22009300000,7002,Generation X
Puerto Rico,1986,female,5-14 years,0,333700,0.0,Puerto Rico1986,22009300000,7002,Generation X
Puerto Rico,1987,male,35-54 years,72,348000,20.69,Puerto Rico1987,24025800000,7533,Silent
Puerto Rico,1987,male,25-34 years,46,244900,18.78,Puerto Rico1987,24025800000,7533,Boomers
Puerto Rico,1987,male,15-24 years,25,348900,7.17,Puerto Rico1987,24025800000,7533,Generation X
Puerto Rico,1987,female,75+ years,4,59700,6.7,Puerto Rico1987,24025800000,7533,G.I. Generation
Puerto Rico,1987,female,35-54 years,16,398300,4.02,Puerto Rico1987,24025800000,7533,Silent
Puerto Rico,1987,female,55-74 years,9,228600,3.94,Puerto Rico1987,24025800000,7533,G.I. Generation
Puerto Rico,1987,female,15-24 years,5,344700,1.45,Puerto Rico1987,24025800000,7533,Generation X
Puerto Rico,1987,female,25-34 years,4,275800,1.45,Puerto Rico1987,24025800000,7533,Boomers
Puerto Rico,1987,male,5-14 years,1,351000,0.28,Puerto Rico1987,24025800000,7533,Generation X
Puerto Rico,1987,female,5-14 years,0,338600,0.0,Puerto Rico1987,24025800000,7533,Generation X
Puerto Rico,1988,male,55-74 years,61,203700,29.95,Puerto Rico1988,26385800000,8155,G.I. Generation
Puerto Rico,1988,male,35-54 years,97,352800,27.49,Puerto Rico1988,26385800000,8155,Silent
Puerto Rico,1988,male,25-34 years,60,248400,24.15,Puerto Rico1988,26385800000,8155,Boomers
Puerto Rico,1988,male,15-24 years,32,354000,9.04,Puerto Rico1988,26385800000,8155,Generation X
Puerto Rico,1988,female,55-74 years,7,232000,3.02,Puerto Rico1988,26385800000,8155,G.I. Generation
Puerto Rico,1988,female,35-54 years,11,404000,2.72,Puerto Rico1988,26385800000,8155,Silent
Puerto Rico,1988,female,25-34 years,7,279800,2.5,Puerto Rico1988,26385800000,8155,Boomers
Puerto Rico,1988,female,15-24 years,4,349700,1.14,Puerto Rico1988,26385800000,8155,Generation X
Puerto Rico,1988,male,5-14 years,3,356100,0.84,Puerto Rico1988,26385800000,8155,Generation X
Puerto Rico,1988,female,5-14 years,1,343400,0.29,Puerto Rico1988,26385800000,8155,Generation X
Puerto Rico,1988,female,75+ years,0,60500,0.0,Puerto Rico1988,26385800000,8155,G.I. Generation
Puerto Rico,1989,male,55-74 years,63,206700,30.48,Puerto Rico1989,28161200000,8576,G.I. Generation
Puerto Rico,1989,male,35-54 years,107,358100,29.88,Puerto Rico1989,28161200000,8576,Silent
Puerto Rico,1989,male,25-34 years,67,252100,26.58,Puerto Rico1989,28161200000,8576,Boomers
Puerto Rico,1989,male,15-24 years,22,359300,6.12,Puerto Rico1989,28161200000,8576,Generation X
Puerto Rico,1989,female,75+ years,3,61400,4.89,Puerto Rico1989,28161200000,8576,G.I. Generation
Puerto Rico,1989,female,35-54 years,16,410100,3.9,Puerto Rico1989,28161200000,8576,Silent
Puerto Rico,1989,female,55-74 years,7,235400,2.97,Puerto Rico1989,28161200000,8576,G.I. Generation
Puerto Rico,1989,female,25-34 years,5,283900,1.76,Puerto Rico1989,28161200000,8576,Boomers
Puerto Rico,1989,female,15-24 years,3,354900,0.85,Puerto Rico1989,28161200000,8576,Generation X
Puerto Rico,1989,female,5-14 years,1,348500,0.29,Puerto Rico1989,28161200000,8576,Generation X
Puerto Rico,1989,male,5-14 years,1,361400,0.28,Puerto Rico1989,28161200000,8576,Generation X
Puerto Rico,1990,male,25-34 years,71,283000,25.09,Puerto Rico1990,30603919000,9552,Boomers
Puerto Rico,1990,male,15-24 years,34,327000,10.4,Puerto Rico1990,30603919000,9552,Generation X
Puerto Rico,1990,female,55-74 years,10,231000,4.33,Puerto Rico1990,30603919000,9552,G.I. Generation
Puerto Rico,1990,female,35-54 years,13,416000,3.13,Puerto Rico1990,30603919000,9552,Silent
Puerto Rico,1990,female,25-34 years,9,299000,3.01,Puerto Rico1990,30603919000,9552,Boomers
Puerto Rico,1990,female,15-24 years,5,316000,1.58,Puerto Rico1990,30603919000,9552,Generation X
Puerto Rico,1990,male,5-14 years,2,335000,0.6,Puerto Rico1990,30603919000,9552,Generation X
Puerto Rico,1990,female,5-14 years,1,321000,0.31,Puerto Rico1990,30603919000,9552,Generation X
Puerto Rico,1990,female,75+ years,0,70000,0.0,Puerto Rico1990,30603919000,9552,G.I. Generation
Puerto Rico,1991,male,25-34 years,47,292000,16.1,Puerto Rico1991,32287031000,9974,Boomers
Puerto Rico,1991,male,15-24 years,39,326000,11.96,Puerto Rico1991,32287031000,9974,Generation X
Puerto Rico,1991,female,35-54 years,17,424000,4.01,Puerto Rico1991,32287031000,9974,Boomers
Puerto Rico,1991,female,55-74 years,8,235000,3.4,Puerto Rico1991,32287031000,9974,Silent
Puerto Rico,1991,female,75+ years,2,71000,2.82,Puerto Rico1991,32287031000,9974,G.I. Generation
Puerto Rico,1991,female,25-34 years,7,305000,2.3,Puerto Rico1991,32287031000,9974,Boomers
Puerto Rico,1991,female,15-24 years,2,314000,0.64,Puerto Rico1991,32287031000,9974,Generation X
Puerto Rico,1991,male,5-14 years,1,334000,0.3,Puerto Rico1991,32287031000,9974,Millenials
Puerto Rico,1991,female,5-14 years,0,320000,0.0,Puerto Rico1991,32287031000,9974,Millenials
Puerto Rico,1992,male,55-74 years,66,221400,29.81,Puerto Rico1992,34630430000,10533,Silent
Puerto Rico,1992,male,35-54 years,98,397100,24.68,Puerto Rico1992,34630430000,10533,Boomers
Puerto Rico,1992,male,25-34 years,61,253800,24.03,Puerto Rico1992,34630430000,10533,Boomers
Puerto Rico,1992,male,15-24 years,31,318000,9.75,Puerto Rico1992,34630430000,10533,Generation X
Puerto Rico,1992,female,55-74 years,10,259300,3.86,Puerto Rico1992,34630430000,10533,Silent
Puerto Rico,1992,female,35-54 years,15,455200,3.3,Puerto Rico1992,34630430000,10533,Boomers
Puerto Rico,1992,female,75+ years,2,82500,2.42,Puerto Rico1992,34630430000,10533,G.I. Generation
Puerto Rico,1992,female,15-24 years,5,314100,1.59,Puerto Rico1992,34630430000,10533,Generation X
Puerto Rico,1992,female,25-34 years,3,280600,1.07,Puerto Rico1992,34630430000,10533,Boomers
Puerto Rico,1992,female,5-14 years,0,314000,0.0,Puerto Rico1992,34630430000,10533,Millenials
Puerto Rico,1992,male,5-14 years,0,325800,0.0,Puerto Rico1992,34630430000,10533,Millenials
Puerto Rico,1993,male,35-54 years,116,408115,28.42,Puerto Rico1993,36922456000,11146,Boomers
Puerto Rico,1993,male,25-34 years,69,250629,27.53,Puerto Rico1993,36922456000,11146,Boomers
Puerto Rico,1993,male,55-74 years,59,229549,25.7,Puerto Rico1993,36922456000,11146,Silent
Puerto Rico,1993,male,15-24 years,33,312503,10.56,Puerto Rico1993,36922456000,11146,Generation X
Puerto Rico,1993,female,35-54 years,16,467965,3.42,Puerto Rico1993,36922456000,11146,Boomers
Puerto Rico,1993,female,55-74 years,7,268361,2.61,Puerto Rico1993,36922456000,11146,Silent
Puerto Rico,1993,female,15-24 years,6,310130,1.93,Puerto Rico1993,36922456000,11146,Generation X
Puerto Rico,1993,female,25-34 years,4,277006,1.44,Puerto Rico1993,36922456000,11146,Boomers
Puerto Rico,1993,female,5-14 years,1,310642,0.32,Puerto Rico1993,36922456000,11146,Millenials
Puerto Rico,1993,female,75+ years,0,86920,0.0,Puerto Rico1993,36922456000,11146,G.I. Generation
Puerto Rico,1993,male,5-14 years,0,321716,0.0,Puerto Rico1993,36922456000,11146,Millenials
Puerto Rico,1994,male,35-54 years,119,416464,28.57,Puerto Rico1994,39690630000,11871,Boomers
Puerto Rico,1994,male,55-74 years,65,235516,27.6,Puerto Rico1994,39690630000,11871,Silent
Puerto Rico,1994,male,25-34 years,68,249479,27.26,Puerto Rico1994,39690630000,11871,Boomers
Puerto Rico,1994,male,15-24 years,35,315916,11.08,Puerto Rico1994,39690630000,11871,Generation X
Puerto Rico,1994,female,35-54 years,18,478324,3.76,Puerto Rico1994,39690630000,11871,Boomers
Puerto Rico,1994,female,75+ years,2,89539,2.23,Puerto Rico1994,39690630000,11871,G.I. Generation
Puerto Rico,1994,female,55-74 years,6,276151,2.17,Puerto Rico1994,39690630000,11871,Silent
Puerto Rico,1994,female,15-24 years,5,312389,1.6,Puerto Rico1994,39690630000,11871,Generation X
Puerto Rico,1994,male,5-14 years,5,317830,1.57,Puerto Rico1994,39690630000,11871,Millenials
Puerto Rico,1994,female,25-34 years,4,275045,1.45,Puerto Rico1994,39690630000,11871,Boomers
Puerto Rico,1994,female,5-14 years,0,306952,0.0,Puerto Rico1994,39690630000,11871,Millenials
Puerto Rico,1995,male,35-54 years,94,424318,22.15,Puerto Rico1995,42647331000,12636,Boomers
Puerto Rico,1995,male,25-34 years,50,247971,20.16,Puerto Rico1995,42647331000,12636,Generation X
Puerto Rico,1995,male,55-74 years,47,242286,19.4,Puerto Rico1995,42647331000,12636,Silent
Puerto Rico,1995,male,15-24 years,38,319165,11.91,Puerto Rico1995,42647331000,12636,Generation X
Puerto Rico,1995,female,55-74 years,10,284606,3.51,Puerto Rico1995,42647331000,12636,Silent
Puerto Rico,1995,female,35-54 years,13,487958,2.66,Puerto Rico1995,42647331000,12636,Boomers
Puerto Rico,1995,female,25-34 years,6,272632,2.2,Puerto Rico1995,42647331000,12636,Generation X
